Acorn,Acorn_grouped,DateTime,nb_clients,Conso_moy,Date
ACORN-K,Adversity,2013-09-05 15:00:00,153,0.209934639215686,2013-09-05
ACORN-K,Adversity,2013-09-05 15:30:00,153,0.204522875163399,2013-09-05
ACORN-K,Adversity,2013-09-05 16:00:00,153,0.203346405228758,2013-09-05
ACORN-K,Adversity,2013-09-05 16:30:00,153,0.216516339869281,2013-09-05
ACORN-K,Adversity,2013-09-05 17:00:00,153,0.246522875816993,2013-09-05
ACORN-K,Adversity,2013-09-05 17:30:00,153,0.241732026143791,2013-09-05
ACORN-K,Adversity,2013-09-05 18:00:00,153,0.220470588235294,2013-09-05
ACORN-K,Adversity,2013-09-05 18:30:00,153,0.267117647712418,2013-09-05
ACORN-K,Adversity,2013-09-05 19:00:00,153,0.269248366013072,2013-09-05
ACORN-K,Adversity,2013-09-05 19:30:00,153,0.278830064052288,2013-09-05
ACORN-K,Adversity,2013-09-05 20:00:00,153,0.266686273856209,2013-09-05
ACORN-K,Adversity,2013-09-05 20:30:00,153,0.274300653594771,2013-09-05
ACORN-K,Adversity,2013-09-05 21:00:00,153,0.239738562091503,2013-09-05
ACORN-K,Adversity,2013-09-05 21:30:00,153,0.227300653594771,2013-09-05
ACORN-K,Adversity,2013-09-05 22:00:00,153,0.221248366013072,2013-09-05
ACORN-K,Adversity,2013-09-05 22:30:00,153,0.201352941176471,2013-09-05
ACORN-K,Adversity,2013-09-05 23:00:00,153,0.168045751633987,2013-09-05
ACORN-K,Adversity,2013-09-05 23:30:00,153,0.146718954248366,2013-09-05
ACORN-K,Adversity,2013-09-06 00:00:00,153,0.138751633986928,2013-09-06
ACORN-K,Adversity,2013-09-06 00:30:00,153,0.122352941176471,2013-09-06
ACORN-K,Adversity,2013-09-06 01:00:00,153,0.11916339869281,2013-09-06
ACORN-K,Adversity,2013-09-06 01:30:00,153,0.112366013071895,2013-09-06
ACORN-K,Adversity,2013-09-06 02:00:00,153,0.108411764705882,2013-09-06
ACORN-K,Adversity,2013-09-06 02:30:00,153,0.106503267973856,2013-09-06
ACORN-K,Adversity,2013-09-06 03:00:00,153,0.103248366013072,2013-09-06
ACORN-K,Adversity,2013-09-06 03:30:00,153,0.10359477124183,2013-09-06
ACORN-K,Adversity,2013-09-06 04:00:00,153,0.103150326797386,2013-09-06
ACORN-K,Adversity,2013-09-06 04:30:00,153,0.113313725490196,2013-09-06
ACORN-K,Adversity,2013-09-06 05:00:00,153,0.120326796732026,2013-09-06
ACORN-K,Adversity,2013-09-06 05:30:00,153,0.135869281045752,2013-09-06
ACORN-K,Adversity,2013-09-06 06:00:00,153,0.162039215686275,2013-09-06
ACORN-K,Adversity,2013-09-06 06:30:00,153,0.160352941176471,2013-09-06
ACORN-K,Adversity,2013-09-06 07:00:00,153,0.169679738562092,2013-09-06
ACORN-K,Adversity,2013-09-06 07:30:00,153,0.16616339869281,2013-09-06
ACORN-K,Adversity,2013-09-06 08:00:00,153,0.182326797385621,2013-09-06
ACORN-K,Adversity,2013-09-06 08:30:00,153,0.172647058823529,2013-09-06
ACORN-K,Adversity,2013-09-06 09:00:00,153,0.200614379084967,2013-09-06
ACORN-K,Adversity,2013-09-06 09:30:00,153,0.182562092156863,2013-09-06
ACORN-K,Adversity,2013-09-06 10:00:00,153,0.168862745098039,2013-09-06
ACORN-K,Adversity,2013-09-06 10:30:00,153,0.200718954901961,2013-09-06
ACORN-K,Adversity,2013-09-06 11:00:00,153,0.184790849673203,2013-09-06
ACORN-K,Adversity,2013-09-06 11:30:00,153,0.184385620915033,2013-09-06
ACORN-K,Adversity,2013-09-06 12:00:00,153,0.20878431372549,2013-09-06
ACORN-K,Adversity,2013-09-06 12:30:00,153,0.158464052287582,2013-09-06
ACORN-K,Adversity,2013-09-06 13:00:00,153,0.151777777777778,2013-09-06
ACORN-K,Adversity,2013-09-06 13:30:00,153,0.169529411764706,2013-09-06
ACORN-K,Adversity,2013-09-06 14:00:00,153,0.173111111111111,2013-09-06
ACORN-K,Adversity,2013-09-06 14:30:00,153,0.178816993464052,2013-09-06
ACORN-K,Adversity,2013-09-06 15:00:00,153,0.20903921503268,2013-09-06
ACORN-K,Adversity,2013-09-06 15:30:00,153,0.218934639215686,2013-09-06
ACORN-K,Adversity,2013-09-06 16:00:00,153,0.205281045751634,2013-09-06
ACORN-K,Adversity,2013-09-06 16:30:00,153,0.217921567973856,2013-09-06
ACORN-K,Adversity,2013-09-06 17:00:00,153,0.218124183006536,2013-09-06
ACORN-K,Adversity,2013-09-06 17:30:00,153,0.235235294117647,2013-09-06
ACORN-K,Adversity,2013-09-06 18:00:00,153,0.228738562091503,2013-09-06
ACORN-K,Adversity,2013-09-06 18:30:00,153,0.235137254901961,2013-09-06
ACORN-K,Adversity,2013-09-06 19:00:00,153,0.232967320261438,2013-09-06
ACORN-K,Adversity,2013-09-06 19:30:00,153,0.271718954901961,2013-09-06
ACORN-K,Adversity,2013-09-06 20:00:00,153,0.263183006535948,2013-09-06
ACORN-K,Adversity,2013-09-06 20:30:00,153,0.250503267973856,2013-09-06
ACORN-K,Adversity,2013-09-06 21:00:00,153,0.232006535947712,2013-09-06
ACORN-K,Adversity,2013-09-06 21:30:00,153,0.220790849673203,2013-09-06
ACORN-K,Adversity,2013-09-06 22:00:00,153,0.202633986928105,2013-09-06
ACORN-K,Adversity,2013-09-06 22:30:00,153,0.186392156862745,2013-09-06
ACORN-K,Adversity,2013-09-06 23:00:00,153,0.167522875816993,2013-09-06
ACORN-K,Adversity,2013-09-06 23:30:00,153,0.141411764705882,2013-09-06
ACORN-K,Adversity,2013-09-07 00:00:00,153,0.130633986928105,2013-09-07
ACORN-K,Adversity,2013-09-07 00:30:00,153,0.119516339869281,2013-09-07
ACORN-K,Adversity,2013-09-07 01:00:00,153,0.112307189542484,2013-09-07
ACORN-K,Adversity,2013-09-07 01:30:00,153,0.104261437908497,2013-09-07
ACORN-K,Adversity,2013-09-07 02:00:00,153,0.102705882352941,2013-09-07
ACORN-K,Adversity,2013-09-07 02:30:00,153,0.0952156862745098,2013-09-07
ACORN-K,Adversity,2013-09-07 03:00:00,153,0.0943856209150327,2013-09-07
ACORN-K,Adversity,2013-09-07 03:30:00,153,0.0942941176470588,2013-09-07
ACORN-K,Adversity,2013-09-07 04:00:00,153,0.102261437908497,2013-09-07
ACORN-K,Adversity,2013-09-07 04:30:00,153,0.0996601307189542,2013-09-07
ACORN-K,Adversity,2013-09-07 05:00:00,153,0.107372549019608,2013-09-07
ACORN-K,Adversity,2013-09-07 05:30:00,153,0.128555555555556,2013-09-07
ACORN-K,Adversity,2013-09-07 06:00:00,153,0.118607843137255,2013-09-07
ACORN-K,Adversity,2013-09-07 06:30:00,153,0.128692810457516,2013-09-07
ACORN-K,Adversity,2013-09-07 07:00:00,153,0.148117647058824,2013-09-07
ACORN-K,Adversity,2013-09-07 07:30:00,153,0.160366013071895,2013-09-07
ACORN-K,Adversity,2013-09-07 08:00:00,153,0.157241830065359,2013-09-07
ACORN-K,Adversity,2013-09-07 08:30:00,153,0.179339869281046,2013-09-07
ACORN-K,Adversity,2013-09-07 09:00:00,153,0.209758169281046,2013-09-07
ACORN-K,Adversity,2013-09-07 09:30:00,153,0.20220261372549,2013-09-07
ACORN-K,Adversity,2013-09-07 10:00:00,153,0.205078431372549,2013-09-07
ACORN-K,Adversity,2013-09-07 10:30:00,153,0.197411764052288,2013-09-07
ACORN-K,Adversity,2013-09-07 11:00:00,153,0.206555555555556,2013-09-07
ACORN-K,Adversity,2013-09-07 11:30:00,153,0.220588235294118,2013-09-07
ACORN-K,Adversity,2013-09-07 12:00:00,153,0.222143790196078,2013-09-07
ACORN-K,Adversity,2013-09-07 12:30:00,153,0.212339868627451,2013-09-07
ACORN-K,Adversity,2013-09-07 13:00:00,153,0.204901960130719,2013-09-07
