Acorn,Acorn_grouped,DateTime,nb_clients,Conso_moy,Date
ACORN-N,Adversity,2012-07-01 23:00:00,100,0.16671,2012-07-01
ACORN-N,Adversity,2012-07-01 23:30:00,100,0.13994,2012-07-01
ACORN-N,Adversity,2012-07-02 00:00:00,100,0.11722,2012-07-02
ACORN-N,Adversity,2012-07-02 00:30:00,100,0.11417,2012-07-02
ACORN-N,Adversity,2012-07-02 01:00:00,100,0.10959,2012-07-02
ACORN-N,Adversity,2012-07-02 01:30:00,100,0.09463,2012-07-02
ACORN-N,Adversity,2012-07-02 02:00:00,100,0.09462,2012-07-02
ACORN-N,Adversity,2012-07-02 02:30:00,100,0.10025,2012-07-02
ACORN-N,Adversity,2012-07-02 03:00:00,100,0.09143,2012-07-02
ACORN-N,Adversity,2012-07-02 03:30:00,100,0.08821,2012-07-02
ACORN-N,Adversity,2012-07-02 04:00:00,100,0.09433,2012-07-02
ACORN-N,Adversity,2012-07-02 04:30:00,100,0.09654,2012-07-02
ACORN-N,Adversity,2012-07-02 05:00:00,100,0.10315,2012-07-02
ACORN-N,Adversity,2012-07-02 05:30:00,100,0.13064,2012-07-02
ACORN-N,Adversity,2012-07-02 06:00:00,100,0.150419999,2012-07-02
ACORN-N,Adversity,2012-07-02 06:30:00,100,0.210159999,2012-07-02
ACORN-N,Adversity,2012-07-02 07:00:00,100,0.16566,2012-07-02
ACORN-N,Adversity,2012-07-02 07:30:00,100,0.17765,2012-07-02
ACORN-N,Adversity,2012-07-02 08:00:00,100,0.182390001,2012-07-02
ACORN-N,Adversity,2012-07-02 08:30:00,100,0.19546,2012-07-02
ACORN-N,Adversity,2012-07-02 09:00:00,100,0.211129999,2012-07-02
ACORN-N,Adversity,2012-07-02 09:30:00,100,0.17973,2012-07-02
ACORN-N,Adversity,2012-07-02 10:00:00,100,0.18546,2012-07-02
ACORN-N,Adversity,2012-07-02 10:30:00,100,0.19415,2012-07-02
ACORN-N,Adversity,2012-07-02 11:00:00,100,0.16915,2012-07-02
ACORN-N,Adversity,2012-07-02 11:30:00,100,0.1913,2012-07-02
ACORN-N,Adversity,2012-07-02 12:00:00,100,0.17548,2012-07-02
ACORN-N,Adversity,2012-07-02 12:30:00,100,0.16292,2012-07-02
ACORN-N,Adversity,2012-07-02 13:00:00,100,0.16335,2012-07-02
ACORN-N,Adversity,2012-07-02 13:30:00,100,0.17293,2012-07-02
ACORN-N,Adversity,2012-07-02 14:00:00,100,0.18558,2012-07-02
ACORN-N,Adversity,2012-07-02 14:30:00,100,0.22265,2012-07-02
ACORN-N,Adversity,2012-07-02 15:00:00,100,0.20728,2012-07-02
ACORN-N,Adversity,2012-07-02 15:30:00,100,0.21353,2012-07-02
ACORN-N,Adversity,2012-07-02 16:00:00,100,0.21626,2012-07-02
ACORN-N,Adversity,2012-07-02 16:30:00,100,0.2239,2012-07-02
ACORN-N,Adversity,2012-07-02 17:00:00,100,0.244569999,2012-07-02
ACORN-N,Adversity,2012-07-02 17:30:00,100,0.2612,2012-07-02
ACORN-N,Adversity,2012-07-02 18:00:00,100,0.26403,2012-07-02
ACORN-N,Adversity,2012-07-02 18:30:00,100,0.24702,2012-07-02
ACORN-N,Adversity,2012-07-02 19:00:00,100,0.23464,2012-07-02
ACORN-N,Adversity,2012-07-02 19:30:00,100,0.23764,2012-07-02
ACORN-N,Adversity,2012-07-02 20:00:00,100,0.26517,2012-07-02
ACORN-N,Adversity,2012-07-02 20:30:00,100,0.25695,2012-07-02
ACORN-N,Adversity,2012-07-02 21:00:00,100,0.24795,2012-07-02
ACORN-N,Adversity,2012-07-02 21:30:00,100,0.2387,2012-07-02
ACORN-N,Adversity,2012-07-02 22:00:00,100,0.21045,2012-07-02
ACORN-N,Adversity,2012-07-02 22:30:00,100,0.16388,2012-07-02
ACORN-N,Adversity,2012-07-02 23:00:00,100,0.14805,2012-07-02
ACORN-N,Adversity,2012-07-02 23:30:00,100,0.13222,2012-07-02
ACORN-N,Adversity,2012-07-03 00:00:00,100,0.11377,2012-07-03
ACORN-N,Adversity,2012-07-03 00:30:00,99,0.108232323232323,2012-07-03
ACORN-N,Adversity,2012-07-03 01:00:00,99,0.103111111111111,2012-07-03
ACORN-N,Adversity,2012-07-03 01:30:00,99,0.0975858585858586,2012-07-03
ACORN-N,Adversity,2012-07-03 02:00:00,99,0.101626262626263,2012-07-03
ACORN-N,Adversity,2012-07-03 02:30:00,99,0.0904444444444444,2012-07-03
ACORN-N,Adversity,2012-07-03 03:00:00,99,0.0952323232323232,2012-07-03
ACORN-N,Adversity,2012-07-03 03:30:00,99,0.088050505050505,2012-07-03
ACORN-N,Adversity,2012-07-03 04:00:00,99,0.0993737373737374,2012-07-03
ACORN-N,Adversity,2012-07-03 04:30:00,99,0.105222222222222,2012-07-03
ACORN-N,Adversity,2012-07-03 05:00:00,99,0.144454545454545,2012-07-03
ACORN-N,Adversity,2012-07-03 05:30:00,99,0.143626263636364,2012-07-03
ACORN-N,Adversity,2012-07-03 06:00:00,99,0.142989898989899,2012-07-03
ACORN-N,Adversity,2012-07-03 06:30:00,99,0.184393939393939,2012-07-03
ACORN-N,Adversity,2012-07-03 07:00:00,99,0.152171717171717,2012-07-03
ACORN-N,Adversity,2012-07-03 07:30:00,99,0.167323232323232,2012-07-03
ACORN-N,Adversity,2012-07-03 08:00:00,99,0.174484848484848,2012-07-03
ACORN-N,Adversity,2012-07-03 08:30:00,99,0.174535353535354,2012-07-03
ACORN-N,Adversity,2012-07-03 09:00:00,99,0.194888888888889,2012-07-03
ACORN-N,Adversity,2012-07-03 09:30:00,99,0.191272727272727,2012-07-03
ACORN-N,Adversity,2012-07-03 10:00:00,99,0.189252525252525,2012-07-03
ACORN-N,Adversity,2012-07-03 10:30:00,99,0.176222222222222,2012-07-03
ACORN-N,Adversity,2012-07-03 11:00:00,99,0.179080807070707,2012-07-03
ACORN-N,Adversity,2012-07-03 11:30:00,100,0.16973,2012-07-03
ACORN-N,Adversity,2012-07-03 12:00:00,100,0.164850001,2012-07-03
ACORN-N,Adversity,2012-07-03 12:30:00,100,0.17071,2012-07-03
ACORN-N,Adversity,2012-07-03 13:00:00,100,0.18989,2012-07-03
ACORN-N,Adversity,2012-07-03 13:30:00,100,0.179320001,2012-07-03
ACORN-N,Adversity,2012-07-03 14:00:00,100,0.16567,2012-07-03
ACORN-N,Adversity,2012-07-03 14:30:00,100,0.20556,2012-07-03
ACORN-N,Adversity,2012-07-03 15:00:00,100,0.215799999,2012-07-03
ACORN-N,Adversity,2012-07-03 15:30:00,100,0.20106,2012-07-03
ACORN-N,Adversity,2012-07-03 16:00:00,100,0.197990001,2012-07-03
ACORN-N,Adversity,2012-07-03 16:30:00,100,0.23182,2012-07-03
ACORN-N,Adversity,2012-07-03 17:00:00,100,0.283139999,2012-07-03
ACORN-N,Adversity,2012-07-03 17:30:00,100,0.27285,2012-07-03
ACORN-N,Adversity,2012-07-03 18:00:00,100,0.24622,2012-07-03
ACORN-N,Adversity,2012-07-03 18:30:00,100,0.258799999,2012-07-03
ACORN-N,Adversity,2012-07-03 19:00:00,100,0.251489999,2012-07-03
ACORN-N,Adversity,2012-07-03 19:30:00,100,0.23636,2012-07-03
ACORN-N,Adversity,2012-07-03 20:00:00,100,0.240009999,2012-07-03
ACORN-N,Adversity,2012-07-03 20:30:00,100,0.28073,2012-07-03
ACORN-N,Adversity,2012-07-03 21:00:00,100,0.25225,2012-07-03
ACORN-N,Adversity,2012-07-03 21:30:00,100,0.23711,2012-07-03
ACORN-N,Adversity,2012-07-03 22:00:00,100,0.217579999,2012-07-03
ACORN-N,Adversity,2012-07-03 22:30:00,100,0.18916,2012-07-03
ACORN-N,Adversity,2012-07-03 23:00:00,100,0.164969999,2012-07-03
ACORN-N,Adversity,2012-07-03 23:30:00,100,0.1295,2012-07-03
ACORN-N,Adversity,2012-07-04 00:00:00,100,0.11754,2012-07-04
ACORN-N,Adversity,2012-07-04 00:30:00,101,0.103207920792079,2012-07-04
ACORN-N,Adversity,2012-07-04 01:00:00,101,0.109009900990099,2012-07-04
ACORN-N,Adversity,2012-07-04 01:30:00,101,0.0951089108910891,2012-07-04
ACORN-N,Adversity,2012-07-04 02:00:00,101,0.0947920792079208,2012-07-04
ACORN-N,Adversity,2012-07-04 02:30:00,101,0.0909108910891089,2012-07-04
ACORN-N,Adversity,2012-07-04 03:00:00,101,0.0915544554455446,2012-07-04
ACORN-N,Adversity,2012-07-04 03:30:00,101,0.0909504950495049,2012-07-04
ACORN-N,Adversity,2012-07-04 04:00:00,101,0.101079207920792,2012-07-04
ACORN-N,Adversity,2012-07-04 04:30:00,101,0.106584158415842,2012-07-04
ACORN-N,Adversity,2012-07-04 05:00:00,101,0.132673267326733,2012-07-04
ACORN-N,Adversity,2012-07-04 05:30:00,101,0.163207920792079,2012-07-04
ACORN-N,Adversity,2012-07-04 06:00:00,101,0.181544553465347,2012-07-04
ACORN-N,Adversity,2012-07-04 06:30:00,101,0.152316831683168,2012-07-04
ACORN-N,Adversity,2012-07-04 07:00:00,101,0.174118811881188,2012-07-04
ACORN-N,Adversity,2012-07-04 07:30:00,101,0.197683167326733,2012-07-04
ACORN-N,Adversity,2012-07-04 08:00:00,101,0.200019801980198,2012-07-04
ACORN-N,Adversity,2012-07-04 08:30:00,101,0.187574257425743,2012-07-04
ACORN-N,Adversity,2012-07-04 09:00:00,101,0.168821783168317,2012-07-04
ACORN-N,Adversity,2012-07-04 09:30:00,101,0.164960395049505,2012-07-04
ACORN-N,Adversity,2012-07-04 10:00:00,101,0.164574257425743,2012-07-04
ACORN-N,Adversity,2012-07-04 10:30:00,101,0.183574256435644,2012-07-04
ACORN-N,Adversity,2012-07-04 11:00:00,101,0.17451485049505,2012-07-04
ACORN-N,Adversity,2012-07-04 11:30:00,101,0.17260396039604,2012-07-04
ACORN-N,Adversity,2012-07-04 12:00:00,101,0.182940594059406,2012-07-04
ACORN-N,Adversity,2012-07-04 12:30:00,101,0.158,2012-07-04
ACORN-N,Adversity,2012-07-04 13:00:00,101,0.16729702970297,2012-07-04
ACORN-N,Adversity,2012-07-04 13:30:00,101,0.162247524752475,2012-07-04
ACORN-N,Adversity,2012-07-04 14:00:00,101,0.163405940594059,2012-07-04
ACORN-N,Adversity,2012-07-04 14:30:00,101,0.171009900990099,2012-07-04
ACORN-N,Adversity,2012-07-04 15:00:00,101,0.199069306930693,2012-07-04
ACORN-N,Adversity,2012-07-04 15:30:00,101,0.198722772277228,2012-07-04
ACORN-N,Adversity,2012-07-04 16:00:00,101,0.201247524752475,2012-07-04
ACORN-N,Adversity,2012-07-04 16:30:00,101,0.244702971287129,2012-07-04
ACORN-N,Adversity,2012-07-04 17:00:00,101,0.214465346534653,2012-07-04
ACORN-N,Adversity,2012-07-04 17:30:00,101,0.226346534653465,2012-07-04
ACORN-N,Adversity,2012-07-04 18:00:00,101,0.200366336633663,2012-07-04
ACORN-N,Adversity,2012-07-04 18:30:00,101,0.213,2012-07-04
ACORN-N,Adversity,2012-07-04 19:00:00,101,0.218356435643564,2012-07-04
ACORN-N,Adversity,2012-07-04 19:30:00,101,0.207732673267327,2012-07-04
ACORN-N,Adversity,2012-07-04 20:00:00,101,0.249237624752475,2012-07-04
ACORN-N,Adversity,2012-07-04 20:30:00,101,0.248475247524752,2012-07-04
ACORN-N,Adversity,2012-07-04 21:00:00,101,0.246950494059406,2012-07-04
ACORN-N,Adversity,2012-07-04 21:30:00,101,0.233118811881188,2012-07-04
ACORN-N,Adversity,2012-07-04 22:00:00,101,0.202524752475248,2012-07-04
ACORN-N,Adversity,2012-07-04 22:30:00,101,0.16990099009901,2012-07-04
ACORN-N,Adversity,2012-07-04 23:00:00,101,0.157584158415842,2012-07-04
ACORN-N,Adversity,2012-07-04 23:30:00,101,0.131673267326733,2012-07-04
ACORN-N,Adversity,2012-07-05 00:00:00,101,0.121287128712871,2012-07-05
ACORN-N,Adversity,2012-07-05 00:30:00,102,0.114892156862745,2012-07-05
ACORN-N,Adversity,2012-07-05 01:00:00,102,0.101245098039216,2012-07-05
ACORN-N,Adversity,2012-07-05 01:30:00,102,0.0977647058823529,2012-07-05
ACORN-N,Adversity,2012-07-05 02:00:00,102,0.0983039215686275,2012-07-05
ACORN-N,Adversity,2012-07-05 02:30:00,102,0.0907058823529412,2012-07-05
ACORN-N,Adversity,2012-07-05 03:00:00,102,0.0937254901960784,2012-07-05
ACORN-N,Adversity,2012-07-05 03:30:00,102,0.0875980392156863,2012-07-05
ACORN-N,Adversity,2012-07-05 04:00:00,102,0.104588235294118,2012-07-05
ACORN-N,Adversity,2012-07-05 04:30:00,102,0.113303921568627,2012-07-05
ACORN-N,Adversity,2012-07-05 05:00:00,102,0.130598039215686,2012-07-05
ACORN-N,Adversity,2012-07-05 05:30:00,102,0.152500000980392,2012-07-05
ACORN-N,Adversity,2012-07-05 06:00:00,102,0.168852941176471,2012-07-05
ACORN-N,Adversity,2012-07-05 06:30:00,102,0.190617647058824,2012-07-05
ACORN-N,Adversity,2012-07-05 07:00:00,102,0.165960784313725,2012-07-05
ACORN-N,Adversity,2012-07-05 07:30:00,102,0.178421568627451,2012-07-05
ACORN-N,Adversity,2012-07-05 08:00:00,102,0.174333333333333,2012-07-05
ACORN-N,Adversity,2012-07-05 08:30:00,102,0.182411765686275,2012-07-05
ACORN-N,Adversity,2012-07-05 09:00:00,103,0.16804854368932,2012-07-05
ACORN-N,Adversity,2012-07-05 09:30:00,103,0.160184466019417,2012-07-05
ACORN-N,Adversity,2012-07-05 10:00:00,103,0.155203883495146,2012-07-05
ACORN-N,Adversity,2012-07-05 10:30:00,103,0.147436893203884,2012-07-05
ACORN-N,Adversity,2012-07-05 11:00:00,103,0.141961165048544,2012-07-05
ACORN-N,Adversity,2012-07-05 11:30:00,103,0.151281553398058,2012-07-05
ACORN-N,Adversity,2012-07-05 12:00:00,103,0.156165048543689,2012-07-05
ACORN-N,Adversity,2012-07-05 12:30:00,103,0.170883494174757,2012-07-05
ACORN-N,Adversity,2012-07-05 13:00:00,103,0.184883495145631,2012-07-05
ACORN-N,Adversity,2012-07-05 13:30:00,103,0.158776699029126,2012-07-05
ACORN-N,Adversity,2012-07-05 14:00:00,103,0.160485436893204,2012-07-05
ACORN-N,Adversity,2012-07-05 14:30:00,103,0.169077669902913,2012-07-05
ACORN-N,Adversity,2012-07-05 15:00:00,103,0.17952427184466,2012-07-05
ACORN-N,Adversity,2012-07-05 15:30:00,103,0.182436893203883,2012-07-05
ACORN-N,Adversity,2012-07-05 16:00:00,103,0.217660194174757,2012-07-05
ACORN-N,Adversity,2012-07-05 16:30:00,103,0.229077669902913,2012-07-05
ACORN-N,Adversity,2012-07-05 17:00:00,103,0.20847572815534,2012-07-05
ACORN-N,Adversity,2012-07-05 17:30:00,103,0.200203883495146,2012-07-05
ACORN-N,Adversity,2012-07-05 18:00:00,103,0.177553398058252,2012-07-05
ACORN-N,Adversity,2012-07-05 18:30:00,103,0.214155340776699,2012-07-05
ACORN-N,Adversity,2012-07-05 19:00:00,103,0.218067960194175,2012-07-05
ACORN-N,Adversity,2012-07-05 19:30:00,103,0.230718446601942,2012-07-05
ACORN-N,Adversity,2012-07-05 20:00:00,103,0.208,2012-07-05
ACORN-N,Adversity,2012-07-05 20:30:00,103,0.208543689320388,2012-07-05
ACORN-N,Adversity,2012-07-05 21:00:00,103,0.251718447572816,2012-07-05
ACORN-N,Adversity,2012-07-05 21:30:00,103,0.226184466019417,2012-07-05
ACORN-N,Adversity,2012-07-05 22:00:00,103,0.186941747572816,2012-07-05
ACORN-N,Adversity,2012-07-05 22:30:00,103,0.181320388349515,2012-07-05
ACORN-N,Adversity,2012-07-05 23:00:00,103,0.175932037864078,2012-07-05
ACORN-N,Adversity,2012-07-05 23:30:00,103,0.141223300970874,2012-07-05
ACORN-N,Adversity,2012-07-06 00:00:00,103,0.126873786407767,2012-07-06
ACORN-N,Adversity,2012-07-06 00:30:00,104,0.115057692307692,2012-07-06
ACORN-N,Adversity,2012-07-06 01:00:00,104,0.103153846153846,2012-07-06
ACORN-N,Adversity,2012-07-06 01:30:00,104,0.0976826923076923,2012-07-06
ACORN-N,Adversity,2012-07-06 02:00:00,104,0.100923076923077,2012-07-06
ACORN-N,Adversity,2012-07-06 02:30:00,104,0.0980192307692308,2012-07-06
ACORN-N,Adversity,2012-07-06 03:00:00,104,0.0995096153846154,2012-07-06
ACORN-N,Adversity,2012-07-06 03:30:00,104,0.0978365384615385,2012-07-06
ACORN-N,Adversity,2012-07-06 04:00:00,104,0.103057692307692,2012-07-06
ACORN-N,Adversity,2012-07-06 04:30:00,104,0.105423076923077,2012-07-06
ACORN-N,Adversity,2012-07-06 05:00:00,104,0.142326923076923,2012-07-06
ACORN-N,Adversity,2012-07-06 05:30:00,104,0.123894230769231,2012-07-06
ACORN-N,Adversity,2012-07-06 06:00:00,104,0.155269230769231,2012-07-06
ACORN-N,Adversity,2012-07-06 06:30:00,104,0.210538461538462,2012-07-06
ACORN-N,Adversity,2012-07-06 07:00:00,104,0.175663461538462,2012-07-06
ACORN-N,Adversity,2012-07-06 07:30:00,104,0.173548076923077,2012-07-06
ACORN-N,Adversity,2012-07-06 08:00:00,104,0.171067308653846,2012-07-06
ACORN-N,Adversity,2012-07-06 08:30:00,104,0.176625,2012-07-06
ACORN-N,Adversity,2012-07-06 09:00:00,104,0.163567307692308,2012-07-06
ACORN-N,Adversity,2012-07-06 09:30:00,104,0.172375,2012-07-06
ACORN-N,Adversity,2012-07-06 10:00:00,104,0.197884616346154,2012-07-06
ACORN-N,Adversity,2012-07-06 10:30:00,105,0.174761903809524,2012-07-06
ACORN-N,Adversity,2012-07-06 11:00:00,105,0.195438095238095,2012-07-06
ACORN-N,Adversity,2012-07-06 11:30:00,105,0.19127619047619,2012-07-06
ACORN-N,Adversity,2012-07-06 12:00:00,105,0.19647619047619,2012-07-06
ACORN-N,Adversity,2012-07-06 12:30:00,105,0.169514285714286,2012-07-06
ACORN-N,Adversity,2012-07-06 13:00:00,105,0.161571428571429,2012-07-06
ACORN-N,Adversity,2012-07-06 13:30:00,105,0.170657142857143,2012-07-06
ACORN-N,Adversity,2012-07-06 14:00:00,105,0.180295238095238,2012-07-06
ACORN-N,Adversity,2012-07-06 14:30:00,105,0.174171427619048,2012-07-06
ACORN-N,Adversity,2012-07-06 15:00:00,105,0.190514285714286,2012-07-06
ACORN-N,Adversity,2012-07-06 15:30:00,105,0.192790476190476,2012-07-06
ACORN-N,Adversity,2012-07-06 16:00:00,105,0.194457142857143,2012-07-06
ACORN-N,Adversity,2012-07-06 16:30:00,105,0.200038094285714,2012-07-06
ACORN-N,Adversity,2012-07-06 17:00:00,105,0.22787619047619,2012-07-06
ACORN-N,Adversity,2012-07-06 17:30:00,105,0.249866666666667,2012-07-06
ACORN-N,Adversity,2012-07-06 18:00:00,105,0.27332380952381,2012-07-06
ACORN-N,Adversity,2012-07-06 18:30:00,105,0.203542857142857,2012-07-06
ACORN-N,Adversity,2012-07-06 19:00:00,105,0.2106,2012-07-06
ACORN-N,Adversity,2012-07-06 19:30:00,105,0.219047620952381,2012-07-06
ACORN-N,Adversity,2012-07-06 20:00:00,105,0.20235238,2012-07-06
ACORN-N,Adversity,2012-07-06 20:30:00,105,0.21152380952381,2012-07-06
ACORN-N,Adversity,2012-07-06 21:00:00,105,0.194019047619048,2012-07-06
ACORN-N,Adversity,2012-07-06 21:30:00,105,0.200142857142857,2012-07-06
ACORN-N,Adversity,2012-07-06 22:00:00,105,0.195266666666667,2012-07-06
ACORN-N,Adversity,2012-07-06 22:30:00,105,0.175114285714286,2012-07-06
ACORN-N,Adversity,2012-07-06 23:00:00,105,0.164666666666667,2012-07-06
ACORN-N,Adversity,2012-07-06 23:30:00,105,0.17212380952381,2012-07-06
ACORN-N,Adversity,2012-07-07 00:00:00,105,0.134771428571429,2012-07-07
ACORN-N,Adversity,2012-07-07 00:30:00,105,0.11427619047619,2012-07-07
ACORN-N,Adversity,2012-07-07 01:00:00,105,0.105619047619048,2012-07-07
ACORN-N,Adversity,2012-07-07 01:30:00,105,0.1054,2012-07-07
ACORN-N,Adversity,2012-07-07 02:00:00,105,0.107533333333333,2012-07-07
ACORN-N,Adversity,2012-07-07 02:30:00,105,0.0948571428571429,2012-07-07
ACORN-N,Adversity,2012-07-07 03:00:00,105,0.092552380952381,2012-07-07
ACORN-N,Adversity,2012-07-07 03:30:00,105,0.0939428571428571,2012-07-07
ACORN-N,Adversity,2012-07-07 04:00:00,105,0.104657142857143,2012-07-07
ACORN-N,Adversity,2012-07-07 04:30:00,105,0.109238095238095,2012-07-07
ACORN-N,Adversity,2012-07-07 05:00:00,105,0.122009523809524,2012-07-07
ACORN-N,Adversity,2012-07-07 05:30:00,105,0.148980951428571,2012-07-07
ACORN-N,Adversity,2012-07-07 06:00:00,105,0.163695238095238,2012-07-07
ACORN-N,Adversity,2012-07-07 06:30:00,105,0.140819046666667,2012-07-07
ACORN-N,Adversity,2012-07-07 07:00:00,105,0.150190476190476,2012-07-07
ACORN-N,Adversity,2012-07-07 07:30:00,105,0.1732,2012-07-07
ACORN-N,Adversity,2012-07-07 08:00:00,105,0.196952380952381,2012-07-07
ACORN-N,Adversity,2012-07-07 08:30:00,105,0.179152380952381,2012-07-07
ACORN-N,Adversity,2012-07-07 09:00:00,106,0.223339622641509,2012-07-07
ACORN-N,Adversity,2012-07-07 09:30:00,107,0.197364485981308,2012-07-07
ACORN-N,Adversity,2012-07-07 10:00:00,106,0.199867924528302,2012-07-07
ACORN-N,Adversity,2012-07-07 10:30:00,107,0.188411214953271,2012-07-07
ACORN-N,Adversity,2012-07-07 11:00:00,107,0.190383177570093,2012-07-07
ACORN-N,Adversity,2012-07-07 11:30:00,107,0.205953271028037,2012-07-07
ACORN-N,Adversity,2012-07-07 12:00:00,107,0.187934580373832,2012-07-07
ACORN-N,Adversity,2012-07-07 12:30:00,107,0.180261682242991,2012-07-07
ACORN-N,Adversity,2012-07-07 13:00:00,107,0.18411214953271,2012-07-07
ACORN-N,Adversity,2012-07-07 13:30:00,107,0.189448598130841,2012-07-07
ACORN-N,Adversity,2012-07-07 14:00:00,107,0.210542057009346,2012-07-07
ACORN-N,Adversity,2012-07-07 14:30:00,107,0.180560747663551,2012-07-07
ACORN-N,Adversity,2012-07-07 15:00:00,107,0.172682242990654,2012-07-07
ACORN-N,Adversity,2012-07-07 15:30:00,107,0.180775700934579,2012-07-07
ACORN-N,Adversity,2012-07-07 16:00:00,107,0.201738317757009,2012-07-07
ACORN-N,Adversity,2012-07-07 16:30:00,107,0.200934579439252,2012-07-07
ACORN-N,Adversity,2012-07-07 17:00:00,107,0.20192523364486,2012-07-07
ACORN-N,Adversity,2012-07-07 17:30:00,107,0.199252335514019,2012-07-07
ACORN-N,Adversity,2012-07-07 18:00:00,107,0.204457944859813,2012-07-07
ACORN-N,Adversity,2012-07-07 18:30:00,107,0.162046728971963,2012-07-07
ACORN-N,Adversity,2012-07-07 19:00:00,107,0.197532710280374,2012-07-07
ACORN-N,Adversity,2012-07-07 19:30:00,107,0.196392523364486,2012-07-07
ACORN-N,Adversity,2012-07-07 20:00:00,107,0.199467289719626,2012-07-07
ACORN-N,Adversity,2012-07-07 20:30:00,107,0.231719626168224,2012-07-07
ACORN-N,Adversity,2012-07-07 21:00:00,107,0.243850468224299,2012-07-07
ACORN-N,Adversity,2012-07-07 21:30:00,107,0.249196260747664,2012-07-07
ACORN-N,Adversity,2012-07-07 22:00:00,107,0.18514953271028,2012-07-07
ACORN-N,Adversity,2012-07-07 22:30:00,107,0.166822429906542,2012-07-07
ACORN-N,Adversity,2012-07-07 23:00:00,107,0.162672897196262,2012-07-07
ACORN-N,Adversity,2012-07-07 23:30:00,107,0.142682242990654,2012-07-07
